uid,author_key,author_name,position,is_first,is_last,institution,country,sector,n_affiliations,year,primary_domain
doi:10.1177/09564624261424560,whiley-d,"Whiley, David",1,1,0,,Australia,,1,2026,sti
doi:10.1177/09564624261424560,zaini-a,"Zaini, Adilahtul Bushro Binti",2,0,0,,Malaysia,,1,2026,sti
doi:10.1177/09564624261424560,azzato-f,"Azzato, Francesca",3,0,0,Peter Doherty Institute for Infection and Immunity,Australia,research_institute,1,2026,sti
doi:10.1177/09564624261424560,lee-g,"Lee, Gilho",4,0,0,,Republic of Korea,,1,2026,sti
doi:10.1177/09564624261424560,tsai-h,"Tsai, Hung-Chin",5,0,0,,Taiwan,,2,2026,sti
doi:10.1177/09564624261424560,putcharoen-o,"Putcharoen, Opass",6,0,0,,Thailand,,1,2026,sti
doi:10.1177/09564624261424560,ku-s,"Ku, Stephane Wen-Wei",7,0,0,,Taiwan,,1,2026,sti
doi:10.1177/09564624261424560,wee-b,"Wee, Benson Yeo Koon",8,0,0,National Skin Centre,Singapore,hospital,1,2026,sti
doi:10.1177/09564624261424560,ibrahim-n,"Ibrahim, Norliza",9,0,0,,Malaysia,,1,2026,sti
doi:10.1177/09564624261424560,hamasuna-r,"Hamasuna, Ryoichi",10,0,0,,Japan,,1,2026,sti
doi:10.1177/09564624261424560,trang-t,"Trang, Tran Thi Nhat Thien",11,0,0,,Viet Nam,,1,2026,sti
doi:10.1177/09564624261424560,sood-s,"Sood, Seema",12,0,0,,India,,1,2026,sti
doi:10.1177/09564624261424560,bradshaw-c,"Bradshaw, Catriona S",13,0,1,,Australia,,2,2026,sti
doi:10.1002/advs.76769,wang-j,"Wang, Junlan",1,1,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1002/advs.76769,wu-t,"Wu, Ting",2,0,0,,China,,1,2026,vector_borne
doi:10.1002/advs.76769,wang-f,"Wang, Feizuo",3,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1002/advs.76769,wang-b,"Wang, Boyang",4,0,0,,China,,1,2026,vector_borne
doi:10.1002/advs.76769,wong-x,"Wong, Xin Yu",5,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1002/advs.76769,zhang-s,"Zhang, Senfeng",6,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1002/advs.76769,ma-s,"Ma, Shengsheng",7,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1002/advs.76769,liu-y,"Liu, Yao",8,0,0,National University of Singapore,China,university,2,2026,vector_borne
doi:10.1002/advs.76769,yao-f,"Yao, Fangyao",9,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1002/advs.76769,zeng-z,"Zeng, Zhifeng",10,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1002/advs.76769,yang-s,"Yang, Siyuan",11,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1002/advs.76769,liu-k,"Liu, Kunming",12,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1002/advs.76769,wang-q,"Wang, Qi",13,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1002/advs.76769,wang-y,"Wang, Yilong",14,0,0,,China,,1,2026,vector_borne
doi:10.1002/advs.76769,zang-y,"Zang, Yunxiang",15,0,0,,China,,1,2026,vector_borne
doi:10.1002/advs.76769,wang-x,"Wang, Xiaolong",16,0,0,,China,,1,2026,vector_borne
doi:10.1002/advs.76769,huang-x,"Huang, Xingxu",17,0,0,,China,,1,2026,vector_borne
doi:10.1002/advs.76769,li-s,"Li, Shao",18,0,0,,China,,1,2026,vector_borne
doi:10.1002/advs.76769,ji-q,"Ji, Quanquan",19,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1002/advs.76769,hu-t,"Hu, Tao",20,0,0,National University of Singapore,China,university,2,2026,vector_borne
doi:10.1002/advs.76769,hu-c,"Hu, Chunyi",21,0,1,National University of Singapore,Singapore,university,3,2026,vector_borne
doi:10.1093/cid/ciag361,romo-m,"Romo, Matthew",1,1,0,Harvard University,United States,university,1,2026,tb
doi:10.1093/cid/ciag361,lahood-a,"LaHood, Allison",2,0,0,Harvard University,United States,university,1,2026,tb
doi:10.1093/cid/ciag361,mitnick-c,"Mitnick, Carole D",3,0,0,Harvard University,United States,university,3,2026,tb
doi:10.1093/cid/ciag361,rich-m,"Rich, Michael L",4,0,0,,United States,,2,2026,tb
doi:10.1093/cid/ciag361,trevisi-l,"Trevisi, Letizia",5,0,0,Harvard University,United States,university,1,2026,tb
doi:10.1093/cid/ciag361,skrahina-a,"Skrahina, Alena",6,0,0,,,,1,2026,tb
doi:10.1093/cid/ciag361,oyewusi-l,"Oyewusi, Lawrence",7,0,0,,,,2,2026,tb
doi:10.1093/cid/ciag361,bastard-m,"Bastard, Mathieu",8,0,0,,France,,1,2026,tb
doi:10.1093/cid/ciag361,khan-p,"Khan, Palwasha Y",9,0,0,London School of Hygiene & Tropical Medicine,Singapore,university,2,2026,tb
doi:10.1093/cid/ciag361,huerga-h,"Huerga, Helena",10,0,0,,France,,1,2026,tb
doi:10.1093/cid/ciag361,khan-u,"Khan, Uzma",11,0,0,,Canada,,2,2026,tb
doi:10.1093/cid/ciag361,herreraflores-e,"Herrera Flores, Edwin",12,0,0,,Peru,,1,2026,tb
doi:10.1093/cid/ciag361,atshemyan-h,"Atshemyan, Hakob",13,0,0,,,,1,2026,tb
doi:10.1093/cid/ciag361,hewison-c,"Hewison, Catherine",14,0,0,,France,,1,2026,tb
doi:10.1093/cid/ciag361,rashitov-m,"Rashitov, Mahmud",15,0,0,,,,1,2026,tb
doi:10.1093/cid/ciag361,samieva-n,"Samieva, Nazgul",16,0,0,,,,1,2026,tb
doi:10.1093/cid/ciag361,gomezrestrepo-c,"Gómez-Restrepo, Camilo",17,0,0,,Myanmar,,1,2026,tb
doi:10.1093/cid/ciag361,krisnanda-a,"Krisnanda, Aga",18,0,0,,Indonesia,,1,2026,tb
doi:10.1093/cid/ciag361,kotrikadze-t,"Kotrikadze, Tinatin",19,0,0,,,,1,2026,tb
doi:10.1093/cid/ciag361,siraj-f,"Siraj, Faisal",20,0,0,,Pakistan,,1,2026,tb
doi:10.1093/cid/ciag361,khan-a,"Khan, Abdul Wali",21,0,0,,Pakistan,,1,2026,tb
doi:10.1093/cid/ciag361,ndjeka-n,"Ndjeka, Norbert",22,0,0,,South Africa,,1,2026,tb
doi:10.1093/cid/ciag361,adenov-m,"Adenov, Malik",23,0,0,,,,1,2026,tb
doi:10.1093/cid/ciag361,seung-k,"Seung, Kwonjune J",24,0,0,,United States,,2,2026,tb
doi:10.1093/cid/ciag361,kumsa-a,"Kumsa, Andargachew",25,0,0,,Ethiopia,,1,2026,tb
doi:10.1093/cid/ciag361,franke-m,"Franke, Molly F",26,0,1,Harvard University,United States,university,1,2026,tb
doi:10.1016/j.vaccine.2026.129079,monoi-a,"Monoi, Ayaka",1,1,0,London School of Hygiene & Tropical Medicine,Germany,university,4,2026,rti
doi:10.1016/j.vaccine.2026.129079,endo-a,"Endo, Akira",2,0,0,National University of Singapore,Japan,university,2,2026,rti
doi:10.1016/j.vaccine.2026.129079,kriznar-m,"Kriznar, Matej",3,0,0,,Germany,,1,2026,rti
doi:10.1016/j.vaccine.2026.129079,suzuki-m,"Suzuki, Motoi",4,0,0,,Japan,,2,2026,rti
doi:10.1016/j.vaccine.2026.129079,flasche-s,"Flasche, Stefan",5,0,1,London School of Hygiene & Tropical Medicine,Germany,university,3,2026,rti
doi:10.1186/s12985-026-03231-0,marti-a,"Marti, Andrea",1,1,0,,Switzerland,,3,2026,vector_borne
doi:10.1186/s12985-026-03231-0,nater-a,"Nater, Alexander",2,0,0,,Switzerland,,1,2026,vector_borne
doi:10.1186/s12985-026-03231-0,magalhaes-j,"Magalhaes, Jenny Pego",3,0,0,,Switzerland,,1,2026,vector_borne
doi:10.1186/s12985-026-03231-0,donze-n,"Donzé, Noelle",4,0,0,,Switzerland,,1,2026,vector_borne
doi:10.1186/s12985-026-03231-0,gerber-m,"Gerber, Markus",5,0,0,,Switzerland,,1,2026,vector_borne
doi:10.1186/s12985-026-03231-0,almeida-l,"Almeida, Lea",6,0,0,,Switzerland,,1,2026,vector_borne
doi:10.1186/s12985-026-03231-0,liniger-m,"Liniger, Matthias",7,0,0,,Switzerland,,2,2026,vector_borne
doi:10.1186/s12985-026-03231-0,chenaux-s,"Chenaux, Sandra",8,0,0,,Switzerland,,1,2026,vector_borne
doi:10.1186/s12985-026-03231-0,ruggli-n,"Ruggli, Nicolas",9,0,0,,Switzerland,,2,2026,vector_borne
doi:10.1186/s12985-026-03231-0,alnaji-f,"Alnaji, Fadi G",10,0,0,A*STAR Infectious Diseases Labs,Singapore,research_institute,1,2026,vector_borne
doi:10.1186/s12985-026-03231-0,vignuzzi-m,"Vignuzzi, Marco",11,0,0,A*STAR Infectious Diseases Labs,Singapore,research_institute,2,2026,vector_borne
doi:10.1186/s12985-026-03231-0,garcianicolas-o,"Garcia-Nicolas, Obdulio",12,0,0,,Switzerland,,2,2026,vector_borne
doi:10.1186/s12985-026-03231-0,summerfield-a,"Summerfield, Artur",13,0,1,,Switzerland,,2,2026,vector_borne
doi:10.3390/cells15131146,lew-r,"Lew, Ryan Z Z",1,1,0,National University of Singapore,Singapore,university,3,2026,rti
doi:10.3390/cells15131146,tay-d,"Tay, Douglas J W",2,0,0,National University of Singapore,Singapore,university,3,2026,rti
doi:10.3390/cells15131146,ong-j,"Ong, Jocelyn W X",3,0,0,Singapore Immunology Network,Singapore,research_institute,1,2026,rti
doi:10.3390/cells15131146,low-j,"Low, Jing Hui",4,0,0,Singapore Immunology Network,Singapore,research_institute,1,2026,rti
doi:10.3390/cells15131146,liu-j,"Liu, Jing",5,0,0,National University of Singapore,Singapore,university,1,2026,rti
doi:10.3390/cells15131146,wang-d,"Wang, De Yun",6,0,0,National University of Singapore,Singapore,university,2,2026,rti
doi:10.3390/cells15131146,chu-j,"Chu, Justin J H",7,0,0,National University of Singapore,Singapore,university,3,2026,rti
doi:10.3390/cells15131146,andiappan-a,"Andiappan, Anand Kumar",8,0,0,Singapore Immunology Network,Singapore,research_institute,1,2026,rti
doi:10.3390/cells15131146,tan-k,"Tan, Kai Sen",9,0,0,National University of Singapore,Singapore,university,3,2026,rti
doi:10.3390/cells15131146,chow-v,"Chow, Vincent T K",10,0,1,National University of Singapore,Singapore,university,2,2026,rti
doi:10.1016/j.jare.2026.09.007,liu-j,"Liu, Jiayong",1,1,0,Nanyang Technological University,China,university,2,2026,amr_hai
doi:10.1016/j.jare.2026.09.007,lin-j,"Lin, Jia-Hui",2,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.jare.2026.09.007,wang-w,"Wang, Wenyi",3,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.jare.2026.09.007,li-h,"Li, Hongxia",4,0,0,Nanyang Technological University,China,university,2,2026,amr_hai
doi:10.1016/j.jare.2026.09.007,zhengyu-j,"Zhengyu, Jiahui",5,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.jare.2026.09.007,zhang-y,"Zhang, Yuyan",6,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.jare.2026.09.007,chen-m,"Chen, Mu",7,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.jare.2026.09.007,zhong-r,"Zhong, Rongcui",8,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.jare.2026.09.007,chong-x,"Chong, Xing",9,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.jare.2026.09.007,dang-y,"Dang, Yuanye",10,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.jare.2026.09.007,chang-h,"Chang, Huili",11,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.jare.2026.09.007,liu-s,"Liu, Shouping",12,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.jare.2026.09.007,lin-s,"Lin, Shuimu",13,0,1,,China,,2,2026,amr_hai
doi:10.5492/wjccm.v15.i1.110763,teo-e,"Teo, Elizabeth",1,1,0,National University of Singapore,Singapore,university,1,2026,tb
doi:10.5492/wjccm.v15.i1.110763,kung-k,"Kung, Karon",2,0,0,National University of Singapore,Singapore,university,1,2026,tb
doi:10.5492/wjccm.v15.i1.110763,chen-s,"Chen, Sarah",3,0,0,National University of Singapore,Singapore,university,1,2026,tb
doi:10.5492/wjccm.v15.i1.110763,see-k,"See, Kay C",4,0,1,National University Hospital,Singapore,hospital,1,2026,tb
doi:10.1038/s41598-026-59102-9,koh-m,"Koh, Matthew Chung Yi",1,1,0,National University Health System,Singapore,hospital,1,2026,other_id
doi:10.1038/s41598-026-59102-9,ngiam-j,"Ngiam, Jinghao Nicholas",2,0,0,National University Health System,Singapore,hospital,1,2026,other_id
doi:10.1038/s41598-026-59102-9,teo-j,"Teo, Jeanette",3,0,0,National University Hospital,Singapore,hospital,1,2026,other_id
doi:10.1038/s41598-026-59102-9,chew-k,"Chew, Ka Lip",4,0,1,National University Hospital,Singapore,hospital,1,2026,other_id
doi:10.1093/ehjqcco/qcaf145,philip-m,"Philip, Mary",1,1,0,,France,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,dumonceau-r,"Dumonceau, Robinson Gravier",2,0,0,,France,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,citro-r,"Citro, Rodolfo",3,0,0,,Italy,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,cosyns-b,"Cosyns, Bernard",4,0,0,,Belgium,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,donal-e,"Donal, Erwan",5,0,0,,France,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,erba-p,"Erba, Paola Anna",6,0,0,,Italy,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,gouriet-f,"Gouriet, Frédérique",7,0,0,,France,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,iung-b,"Iung, Bernard",8,0,0,,France,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,kong-w,"Kong, William K F",9,0,0,,Singapore,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,lancellotti-p,"Lancellotti, Patrizio",10,0,0,,Belgium,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,maggioni-a,"Maggioni, Aldo",11,0,0,,Italy,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,mancini-j,"Mancini, Julien",12,0,0,,France,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,popescu-b,"Popescu, Bogdan A",13,0,0,,Romania,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,prendergast-b,"Prendergast, Bernard",14,0,0,,United Kingdom,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,sambola-a,"Sambola, Antonia",15,0,0,,Spain,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,sengupta-s,"Sengupta, Shantanu P",16,0,0,,India,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,timoteo-a,"Timoteo, Ana",17,0,0,,Portugal,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,tribouilloy-c,"Tribouilloy, Christophe",18,0,0,,France,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,vanmelle-j,"van Melle, Joost P",19,0,0,,Netherlands,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,giorgi-r,"Giorgi, Roch",20,0,0,,France,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,habib-g,"Habib, Gilbert",21,0,0,,France,,1,2026,amr_hai
doi:10.1093/ehjqcco/qcaf145,,,22,0,1,,,,0,2026,amr_hai
doi:10.1371/journal.pone.0349232,ravindrarajah-r,"Ravindrarajah, Rathi",1,1,0,,United Kingdom,,1,2026,rti
doi:10.1371/journal.pone.0349232,gittins-m,"Gittins, Matthew",2,0,0,,United Kingdom,,1,2026,rti
doi:10.1371/journal.pone.0349232,paterson-l,"Paterson, Luke",3,0,0,,United Kingdom,,1,2026,rti
doi:10.1371/journal.pone.0349232,rogers-g,"Rogers, Gabriel",4,0,0,,United Kingdom,,1,2026,rti
doi:10.1371/journal.pone.0349232,tilson-g,"Tilson, George",5,0,0,,United Kingdom,,1,2026,rti
doi:10.1371/journal.pone.0349232,wake-d,"Wake, Deborah J",6,0,0,,United Kingdom,,2,2026,rti
doi:10.1371/journal.pone.0349232,brodie-d,"Brodie, Doogie",7,0,0,,United Kingdom,,1,2026,rti
doi:10.1371/journal.pone.0349232,cunningham-s,"Cunningham, Scott G",8,0,0,,United Kingdom,,2,2026,rti
doi:10.1371/journal.pone.0349232,kanumilli-n,"Kanumilli, Naresh",9,0,0,,United Kingdom,,2,2026,rti
doi:10.1371/journal.pone.0349232,jones-e,"Jones, Ewan",10,0,0,,United Kingdom,,1,2026,rti
doi:10.1371/journal.pone.0349232,elton-p,"Elton, Peter",11,0,0,,United Kingdom,,1,2026,rti
doi:10.1371/journal.pone.0349232,milne-n,"Milne, Nicola",12,0,0,,United Kingdom,,1,2026,rti
doi:10.1371/journal.pone.0349232,morgancurran-m,"Morgan-Curran, Michael",13,0,0,,United Kingdom,,2,2026,rti
doi:10.1371/journal.pone.0349232,kontopantelis-e,"Kontopantelis, Evangelos",14,0,0,National University of Singapore,Singapore,university,2,2026,rti
doi:10.1371/journal.pone.0349232,allen-t,"Allen, Thomas",15,0,0,,Denmark,,2,2026,rti
doi:10.1371/journal.pone.0349232,rutter-m,"Rutter, Martin K",16,0,1,,United Kingdom,,2,2026,rti
doi:10.3390/antibiotics15080715,yucel-e,"Yucel, Emre",1,1,0,,United States,,1,2026,amr_hai
doi:10.3390/antibiotics15080715,soriano-a,"Soriano, Alex",2,0,0,,Spain,,1,2026,amr_hai
doi:10.3390/antibiotics15080715,thalhammer-f,"Thalhammer, Florian",3,0,0,,Austria,,1,2026,amr_hai
doi:10.3390/antibiotics15080715,kluge-s,"Kluge, Stefan",4,0,0,,Germany,,1,2026,amr_hai
doi:10.3390/antibiotics15080715,allen-m,"Allen, Mike",5,0,0,,United Kingdom,,1,2026,amr_hai
doi:10.3390/antibiotics15080715,levy-j,"Levy, Jessica",6,0,0,,United States,,1,2026,amr_hai
doi:10.3390/antibiotics15080715,yang-h,"Yang, Huina",7,0,0,Tan Tock Seng Hospital,Singapore,hospital,1,2026,amr_hai
doi:10.3390/antibiotics15080715,kaul-s,"Kaul, Sunny",8,0,1,,United Kingdom,,1,2026,amr_hai
doi:10.3390/ani16152314,stott-c,"Stott, Christopher James",1,1,0,,Thailand,,2,2026,rti
doi:10.3390/ani16152314,mahawan-t,"Mahawan, Tanakamol",2,0,0,,Thailand,,2,2026,rti
doi:10.3390/ani16152314,pineyro-p,"Piñeyro, Pablo",3,0,0,,United States,,1,2026,rti
doi:10.3390/ani16152314,lin-h,"Lin, Hongyao",4,0,0,,Singapore,,1,2026,rti
doi:10.3390/ani16152314,tantituvanont-a,"Tantituvanont, Angkana",5,0,0,,Thailand,,1,2026,rti
doi:10.3390/ani16152314,nilubol-d,"Nilubol, Dachrit",6,0,1,,Thailand,,1,2026,rti
doi:10.7759/cureus.113372,liew-j,"Liew, Jason",1,1,0,Changi General Hospital,Singapore,hospital,1,2026,tb
doi:10.1039/d6sc00255b,zhou-l,"Zhou, Lirun",1,1,0,,China,,3,2026,amr_hai
doi:10.1039/d6sc00255b,zhang-y,"Zhang, Ying",2,0,0,,China,,2,2026,amr_hai
doi:10.1039/d6sc00255b,li-y,"Li, Yajian",3,0,0,,China,,1,2026,amr_hai
doi:10.1039/d6sc00255b,yang-t,"Yang, Tong",4,0,0,,China,,1,2026,amr_hai
doi:10.1039/d6sc00255b,chu-z,"Chu, Zheng",5,0,0,,China,,1,2026,amr_hai
doi:10.1039/d6sc00255b,zhang-q,"Zhang, Qianyu",6,0,0,,China,,1,2026,amr_hai
doi:10.1039/d6sc00255b,tang-h,"Tang, Hechen",7,0,0,,China,,1,2026,amr_hai
doi:10.1039/d6sc00255b,ma-a,"Ma, Ang",8,0,0,,China,,1,2026,amr_hai
doi:10.1039/d6sc00255b,gao-p,"Gao, Peng",9,0,0,,China,,1,2026,amr_hai
doi:10.1039/d6sc00255b,wang-c,"Wang, Chen",10,0,0,,China,,1,2026,amr_hai
doi:10.1039/d6sc00255b,wong-y,"Wong, Yin Kwan",11,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1039/d6sc00255b,liu-c,"Liu, Cui",12,0,0,,China,,1,2026,amr_hai
doi:10.1039/d6sc00255b,shen-s,"Shen, Shengnan",13,0,0,,China,,1,2026,amr_hai
doi:10.1039/d6sc00255b,zhang-j,"Zhang, Junzhe",14,0,0,,China,,1,2026,amr_hai
doi:10.1039/d6sc00255b,shi-q,"Shi, Qiaoli",15,0,0,,China,,1,2026,amr_hai
doi:10.1039/d6sc00255b,tang-h,"Tang, Huan",16,0,0,,China,,2,2026,amr_hai
doi:10.1039/d6sc00255b,wang-j,"Wang, Jigang",17,0,1,,China,,3,2026,amr_hai
doi:10.2196/67870,holt-h,"Holt, Hannah",1,1,0,London School of Hygiene & Tropical Medicine,United Kingdom,university,1,2026,rti
doi:10.2196/67870,hidano-a,"Hidano, Arata",2,0,0,London School of Hygiene & Tropical Medicine,United Kingdom,university,1,2026,rti
doi:10.2196/67870,leung-w,"Leung, William T M",3,0,0,London School of Hygiene & Tropical Medicine,United Kingdom,university,1,2026,rti
doi:10.2196/67870,chhour-m,"Chhour, Monivan",4,0,0,,Cambodia,,1,2026,rti
doi:10.2196/67870,yib-s,"Yib, Sokmony",5,0,0,,Cambodia,,1,2026,rti
doi:10.2196/67870,chou-m,"Chou, Monidarin",6,0,0,,Cambodia,,1,2026,rti
doi:10.2196/67870,saphonn-v,"Saphonn, Vonthanak",7,0,0,,Cambodia,,1,2026,rti
doi:10.2196/67870,phoeung-c,"Phoeung, Chan Leakhena",8,0,0,,Cambodia,,1,2026,rti
doi:10.2196/67870,chhay-t,"Chhay, Ty",9,0,0,,Cambodia,,1,2026,rti
doi:10.2196/67870,tum-s,"Tum, Sothyra",10,0,0,,Cambodia,,1,2026,rti
doi:10.2196/67870,vor-s,"Vor, Sina",11,0,0,,Cambodia,,1,2026,rti
doi:10.2196/67870,huy-s,"Huy, Sokchea",12,0,0,,Cambodia,,1,2026,rti
doi:10.2196/67870,sorn-s,"Sorn, San",13,0,0,,Cambodia,,1,2026,rti
doi:10.2196/67870,wong-f,"Wong, Foong Ying",14,0,0,Duke-NUS Medical School,Singapore,university,1,2026,rti
doi:10.2196/67870,zeller-m,"Zeller, Michael",15,0,0,Duke-NUS Medical School,Singapore,university,1,2026,rti
doi:10.2196/67870,smith-g,"Smith, Gavin J D",16,0,0,Duke-NUS Medical School,Singapore,university,1,2026,rti
doi:10.2196/67870,su-y,"Su, Yvonne C F",17,0,0,Duke-NUS Medical School,Singapore,university,1,2026,rti
doi:10.2196/67870,rudge-j,"Rudge, James W",18,0,1,London School of Hygiene & Tropical Medicine,United Kingdom,university,1,2026,rti
doi:10.1093/cid/ciaf467,law-s,"Law, Stephanie",1,1,0,,Canada,,1,2026,tb
doi:10.1093/cid/ciaf467,fulcher-i,"Fulcher, Isabel",2,0,0,,United States,,1,2026,tb
doi:10.1093/cid/ciaf467,ashraf-s,"Ashraf, Samreen",3,0,0,,Pakistan,,1,2026,tb
doi:10.1093/cid/ciaf467,bastard-m,"Bastard, Mathieu",4,0,0,World Health Organization,Switzerland,government,1,2026,tb
doi:10.1093/cid/ciaf467,docteur-w,"Docteur, Wisny",5,0,0,,Haiti,,1,2026,tb
doi:10.1093/cid/ciaf467,franke-m,"Franke, Molly F",6,0,0,Harvard University,United States,university,2,2026,tb
doi:10.1093/cid/ciaf467,guerra-d,"Guerra, Dalia",7,0,0,,Peru,,1,2026,tb
doi:10.1093/cid/ciaf467,hewison-c,"Hewison, Catherine",8,0,0,,France,,1,2026,tb
doi:10.1093/cid/ciaf467,huerga-h,"Huerga, Helena",9,0,0,,France,,1,2026,tb
doi:10.1093/cid/ciaf467,khan-m,"Khan, Munira",10,0,0,,South Africa,,1,2026,tb
doi:10.1093/cid/ciaf467,khan-p,"Khan, Palwasha",11,0,0,London School of Hygiene & Tropical Medicine,Singapore,university,2,2026,tb
doi:10.1093/cid/ciaf467,khan-u,"Khan, Uzma",12,0,0,,Canada,,2,2026,tb
doi:10.1093/cid/ciaf467,kliescikova-j,"Kliescikova, Jarmila",13,0,0,,,,1,2026,tb
doi:10.1093/cid/ciaf467,kumsa-a,"Kumsa, Andargachew",14,0,0,,Ethiopia,,1,2026,tb
doi:10.1093/cid/ciaf467,lomtadze-n,"Lomtadze, Nino",15,0,0,,,,3,2026,tb
doi:10.1093/cid/ciaf467,putri-f,"Putri, Fauziah Asnely",16,0,0,,Indonesia,,1,2026,tb
doi:10.1093/cid/ciaf467,rich-m,"Rich, Michael L",17,0,0,,United States,,2,2026,tb
doi:10.1093/cid/ciaf467,seung-k,"Seung, Kwonjun",18,0,0,,United States,,1,2026,tb
doi:10.1093/cid/ciaf467,skrahina-a,"Skrahina, Alena",19,0,0,World Health Organization,Denmark,government,1,2026,tb
doi:10.1093/cid/ciaf467,tamirat-m,"Tamirat, Meseret",20,0,0,,United States,,2,2026,tb
doi:10.1093/cid/ciaf467,vo-l,"Vo, Luan Nguyen Quang",21,0,0,,Viet Nam,,1,2026,tb
doi:10.1093/cid/ciaf467,mitnick-c,"Mitnick, Carole D",22,0,1,Harvard University,United States,university,2,2026,tb
